country_iso2,year,price_level_index_gdp
PR,2025,77.8230137047568
PR,2024,78.1857550769963
PR,2023,77.7191744434403
PR,2022,78.0084451123549
PR,2021,80.4228127002716
PR,2020,85.2639704445258
PR,2019,87.88661493183
QA,2025,56.2719238700934
QA,2024,59.7297323281739
QA,2023,62.1553920678368
QA,2022,72.1730906686857
QA,2021,61.4142810905374
QA,2020,62.9140715022665
QA,2019,62.1765262478
RO,2025,44.2831654738788
RO,2024,40.91596217684
RO,2023,39.6776185948663
RO,2022,36.931112710832
RO,2021,39.7187647903065
RO,2020,38.0453040184088
RO,2019,38.622478101646
RU,2025,35.3989680987147
RU,2024,31.3758271750097
RU,2023,31.5742959179996
RU,2022,38.1739482967844
RU,2021,32.157180682984
RU,2020,32.0992966310191
RU,2019,36.9711778474623
RW,2025,26.9841722350807
RW,2024,28.003896131296
RW,2023,30.152954087602
RW,2022,31.5170959293429
RW,2021,30.3480654433921
RW,2020,34.080348133677
RW,2019,34.6762694782317
WS,2025,63.0197441031359
WS,2024,61.6284821519096
WS,2023,58.7951820962513
WS,2022,59.8128550987544
WS,2021,63.3223905395945
WS,2020,63.5422550668844
WS,2019,65.5592250905881
SM,2023,75.9688772792505
SM,2022,71.4671016048058
SM,2021,83.6649374615532
SM,2020,80.4734240076872
SM,2019,81.1693160906465
ST,2025,63.9338667769567
ST,2024,55.8244140238529
ST,2023,48.5887264965472
ST,2022,39.6128999209076
ST,2021,41.212526631236
ST,2020,42.1266404836302
ST,2019,41.5701735999111
SA,2025,46.8080625205712
SA,2024,49.3878755915459
SA,2023,50.4816326565955
SA,2022,53.5186354876203
SA,2021,50.9180291493733
SA,2020,51.2197081247965
SA,2019,49.6418190002443
SN,2025,35.7794918628124
SN,2024,34.1112278534369
SN,2023,35.5121883432759
SN,2022,34.7505726267478
SN,2021,38.2901362755922
SN,2020,38.9320158152681
SN,2019,39.2324661915667
RS,2025,45.0078271292878
RS,2024,41.6595551113114
RS,2023,41.2456544508145
RS,2022,38.346218757245
RS,2021,41.3586310747798
RS,2020,38.5413213633728
RS,2019,37.6720078971556
SC,2025,54.2460209689179
SC,2024,55.0834007153095
SC,2023,56.846274704358
SC,2022,57.1018827664296
SC,2021,49.9766426755395
SC,2020,45.2134873586261
SC,2019,55.9381558346221
SL,2025,22.7689072820509
SL,2024,22.868112275854
SL,2023,22.4950489640751
SL,2022,27.3701385238216
SL,2021,31.0732057912374
SL,2020,31.0869770287969
SL,2019,31.2017126074793
SG,2025,60.4907040592763
SG,2024,61.9586274931098
SG,2023,59.6860042148137
SG,2022,63.1693556634591
SG,2021,60.3662540365433
SG,2020,60.4916240559578
SG,2019,62.6115299629484
SX,2025,76.0802800184799
SX,2024,77.0196742700397
SX,2023,76.2659824546408
SX,2022,77.519667046014
SX,2021,80.3524888427564
SX,2020,77.5057776680207
SX,2019,76.2571103080022
SK,2025,57.8876801418038
SK,2024,54.3250004407031
SK,2023,53.6685520698049
SK,2022,51.3318036095333
SK,2021,57.717608857751
SK,2020,55.8636694926072
SK,2019,57.1007004792156
SI,2025,63.0878625394509
SI,2024,59.5808235208594
SI,2023,58.1657645450991
SI,2022,54.2032566359924
SI,2021,63.5695713639525
SI,2020,60.7941874361091
SI,2019,60.9209072439215
SB,2025,74.8377515826376
SB,2024,72.1712593006936
SB,2023,72.4362183095765
SB,2022,75.2270453872162
SB,2021,83.3996195440382
SB,2020,85.7685563992107
SB,2019,88.5209642903562
SO,2025,40.2474934294825
SO,2024,39.2409379309328
SO,2023,38.3382954872091
SO,2022,38.5632443313725
SO,2021,39.4347459077834
SO,2020,35.6303960084915
SO,2019,34.8746627569199
ZA,2025,41.4802431625789
ZA,2024,40.4892452728896
ZA,2023,39.6671612830282
ZA,2022,44.3098732789359
ZA,2021,49.9106767892002
ZA,2020,44.0420317834481
ZA,2019,48.8995882365732
SS,2021,66.6367243015678
ES,2025,64.5210201524313
ES,2024,60.8413638147656
ES,2023,60.1732478788246
ES,2022,58.892798136187
ES,2021,69.6007190271307
ES,2020,69.2484945953309
ES,2019,67.6309255082352
LK,2025,29.3118680924398
LK,2024,28.9493268335141
LK,2023,26.2911911753459
LK,2022,23.5539501504098
LK,2021,27.9192836836243
LK,2020,29.7320903502138
LK,2019,28.9234142929984
KN,2025,68.5832058075937
KN,2024,68.6606554429293
KN,2023,66.3878079206748
KN,2022,65.9376332303607
KN,2021,68.2656279316655
KN,2020,69.0148362406978
KN,2019,72.6415360415422
LC,2025,51.4260262331804
LC,2024,51.5480960699244
LC,2023,51.8651522994159
LC,2022,53.107581488437
LC,2021,54.7565133483322
LC,2020,56.4041358453256
LC,2019,63.0364285575018
VC,2025,55.0969274322911
VC,2024,53.9888329440389
VC,2023,53.3487411173815
VC,2022,53.7562974681159
VC,2021,53.33826718507
VC,2020,54.4527724937155
VC,2019,56.9807511788826
SD,2025,53.1202237490237
SD,2024,46.4681102309262
SD,2023,32.9095163422373
SD,2022,31.1859553290147
SD,2021,21.9183550927073
SD,2020,17.2549410069243
SD,2019,18.1383337856324
SR,2025,31.2102637561781
SR,2024,31.8877332610461
SR,2023,26.136317746715
SR,2022,30.3075487849441
SR,2021,27.2498881151228
SR,2020,28.0605528708111
SR,2019,33.5313550437487
SE,2025,87.0456080536968
SE,2024,80.3442193781319
SE,2023,80.2687231792261
SE,2022,82.4396267323925
SE,2021,97.5184275582571
SE,2020,91.5888486908492
SE,2019,90.7559538006061
CH,2025,111.955189665075
CH,2024,110.500213434747
CH,2023,111.187993188572
CH,2022,103.359803944671
CH,2021,115.633508569553
CH,2020,117.671705381632
CH,2019,114.091117204599
SY,2022,21.5443381716821
SY,2021,14.4488910531509
SY,2020,15.3132085277337
SY,2019,31.6814329320572
TJ,2025,27.6401127641809
TJ,2024,25.1582580825485
TJ,2023,23.7229715093518
TJ,2022,23.3120391247334
TJ,2021,22.497936388379
TJ,2020,22.8330843393671
TJ,2019,25.1742487323511
TZ,2025,29.4974872960309
TZ,2024,28.2145133562566
TZ,2023,30.4339722224229
TZ,2022,31.7830473129981
TZ,2021,33.2043803881312
TZ,2020,33.9576941936916
TZ,2019,35.6595337669593
TH,2025,30.6915862459941
TH,2024,29.6542171651989
TH,2023,30.5552456853677
TH,2022,31.06231305263
TH,2021,34.8628549688591
TH,2020,36.452401183622
TH,2019,38.0982181718632
TL,2025,27.8816251223677
TL,2024,30.0724727908055
TL,2023,31.2300787818626
TL,2022,40.9022349503433
TL,2021,39.3393218517303
TL,2020,26.5956834851583
TL,2019,34.2878394462742
TG,2025,33.9244016564295
TG,2024,33.1885302706371
TG,2023,33.0998917479879
TG,2022,32.4149479410231
TG,2021,36.4586628132233
TG,2020,36.2183136394472
TG,2019,37.3077854373739
TO,2025,75.4746699876701
TO,2024,76.0352947890093
TO,2023,72.3626105008964
TO,2022,72.6159031371559
TO,2021,71.0354334423102
TO,2020,71.7778868934059
TO,2019,73.9780075789192
TT,2025,51.0955139053349
TT,2024,51.4919077038928
TT,2023,52.8353428581088
TT,2022,62.9306477255621
TT,2021,58.1080558240389
TT,2020,57.1749044770182
TT,2019,58.7144465265805
TN,2025,30.5684292742283
TN,2024,28.7966783770144
TN,2023,28.1174878905953
TN,2022,27.2267125172343
TN,2021,31.395345451159
TN,2020,29.7754146977757
TN,2019,28.2427473462095
TR,2025,41.0688195628622
TR,2024,35.2209289675403
TR,2023,30.963492066033
TR,2022,27.299771706329
TR,2021,31.0904649819534
TR,2020,30.1209156458382
TR,2019,32.3789849482333
TM,2025,28.9368571286076
TM,2024,28.0809595166141
TM,2023,26.9714339844827
TM,2022,28.6421839482294
TM,2021,22.8365978973557
TM,2020,26.2860875679646
TM,2019,28.3647117020755
TC,2024,98.6773622391009
TC,2023,100.295056929768
TC,2022,103.522987741756
TC,2021,109.070706367493
TC,2020,105.944132804871
TC,2019,101.947629451752
TV,2025,89.3800761311329
TV,2024,92.4241076186729
TV,2023,87.1266509960929
TV,2022,100.211231455376
TV,2021,108.838767016023
TV,2020,96.6320948052137
TV,2019,97.1884823301346
UG,2025,34.5874131535981
UG,2024,32.8830360936683
UG,2023,32.3305695570715
UG,2022,32.9962765788348
UG,2021,32.8796239505827
UG,2020,33.4002034005827
UG,2019,33.6765689199757
UA,2025,31.0282504573817
UA,2024,28.931009728974
UA,2023,29.0702842016071
UA,2022,28.4381607755851
UA,2021,26.7613835467203
UA,2020,23.8708103859306
UA,2019,25.4606292050308
AE,2024,63.3616309451431
AE,2023,63.8951543197588
AE,2022,67.6257852596577
AE,2021,64.3313052785729
AE,2020,56.8818104680986
AE,2019,57.5554200465214
GB,2025,89.1581592044116
GB,2024,84.8850489420597
GB,2023,82.1226909562195
GB,2022,78.0443314302584
GB,2021,92.00471084282
GB,2020,83.7751736695763
GB,2019,85.4769519194272
US,2025,100
US,2024,100
US,2023,100
US,2022,100
US,2021,100
US,2020,100
US,2019,100
UY,2025,65.8120808055603
UY,2024,66.4224894928745
UY,2023,67.6745680532807
UY,2022,63.5998081589411
UY,2021,60.7566206370559
UY,2020,61.2531678659704
UY,2019,71.0388729580352
UZ,2025,29.1756994968891
UZ,2024,26.6603264677911
UZ,2023,25.8247598536574
UZ,2022,24.9659373360084
UZ,2021,24.4226495249425
UZ,2020,23.4068253125977
UZ,2019,23.8923879859579
VU,2025,89.2491529467243
VU,2024,90.6601569574162
VU,2023,88.252226069447
VU,2022,93.8960923417616
VU,2021,100.847625792957
VU,2020,96.9408043453068
VU,2019,96.6382880636132
VN,2025,28.006707439266
VN,2024,28.7813411512511
VN,2023,28.7538544981041
VN,2022,29.8332208351565
VN,2021,30.7429968389287
VN,2020,30.4414059269974
VN,2019,31.1978875555904
VI,2022,89.0243717259396
VI,2021,90.7823741436005
VI,2020,95.3011997636306
VI,2019,96.5312692933229
PS,2025,63.425809329856
PS,2024,63.4768249928382
PS,2023,58.3864805636319
PS,2022,61.6648393924754
PS,2021,64.9577372979557
PS,2020,54.2883355404701
PS,2019,56.1863300477572
ZM,2025,30.0936076398757
ZM,2024,28.1237977812003
ZM,2023,32.6130364048754
ZM,2022,37.6843607603592
ZM,2021,32.1766926776756
ZM,2020,30.1410790418921
ZM,2019,37.4542492318283
ZW,2025,46.6960723543259
ZW,2024,42.073314558067
ZW,2023,37.8748900885945
ZW,2022,47.0137245417643
ZW,2021,54.144549369812
ZW,2020,49.2911875247954
ZW,2019,52.4378836154937
